time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
1.000000,67,10.0.18.2,10.0.26.2,1,1,0,0.000448,8.001856,0.000000,0
1.000000,68,10.0.26.2,10.0.18.2,1,0,0,0.000000,0.000000,0.000000,0
2.000000,1,10.0.51.2,10.0.59.2,5580,5580,0,66.960000,8.050843,0.001820,0
2.000000,2,10.0.59.2,10.0.51.2,5580,5580,0,2.321280,8.007868,0.002695,0
2.000000,3,10.0.30.2,10.0.38.2,3780,3690,0,44.280000,12.098102,0.002388,0
2.000000,4,10.0.38.2,10.0.30.2,3690,3780,0,1.572480,12.014777,0.003177,0
2.000000,5,10.0.77.2,10.0.21.2,3690,3725,0,44.700000,12.115574,0.004464,0
2.000000,6,10.0.34.2,10.0.42.2,5580,5580,0,66.960000,8.073553,0.000736,0
2.000000,7,10.0.42.2,10.0.34.2,5580,5580,0,2.321280,8.004038,0.000451,0
2.000000,8,10.0.21.2,10.0.77.2,3725,3690,0,1.535040,12.032235,0.004463,0
2.000000,9,10.0.78.2,10.0.22.2,3690,3780,0,45.360000,12.075013,0.001999,0
2.000000,10,10.0.22.2,10.0.78.2,3780,3690,0,1.535040,12.019018,0.003873,0
2.000000,11,10.0.22.2,10.0.30.2,5580,5580,0,66.960000,8.085269,0.003259,0
2.000000,12,10.0.30.2,10.0.22.2,5580,5580,0,2.321280,8.008473,0.002259,0
2.000000,13,10.0.49.2,10.0.57.2,5580,5601,0,67.212000,8.051380,0.001190,0
2.000000,14,10.0.57.2,10.0.49.2,5601,5580,0,2.321280,8.010382,0.002014,0
2.000000,15,10.0.71.2,10.0.79.2,5580,5580,0,66.960000,8.073271,0.003034,0
2.000000,16,10.0.79.2,10.0.71.2,5580,5580,0,2.321280,8.017755,0.002843,0
2.000000,17,10.0.59.2,10.0.67.2,3745,3763,0,45.156000,12.075641,0.002868,0
2.000000,18,10.0.70.2,10.0.78.2,5580,5580,0,66.960000,8.061669,0.002806,0
2.000000,19,10.0.67.2,10.0.59.2,3763,3745,0,1.557920,12.008669,0.004247,0
