time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
1.000000,49,10.0.60.2,10.0.33.2,82,82,0,0.035360,6.002693,0.000147,0
1.000000,50,10.0.52.2,10.0.65.2,94,94,0,0.042720,6.006055,0.002455,0
1.000000,51,10.0.16.2,10.0.68.2,1,1,0,0.000448,6.002784,0.000000,0
1.000000,52,10.0.68.2,10.0.16.2,1,0,0,0.000000,0.000000,0.000000,0
2.000000,1,10.0.27.2,10.0.38.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,2,10.0.38.2,10.0.27.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,3,10.0.44.2,10.0.78.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,4,10.0.20.2,10.0.38.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,5,10.0.78.2,10.0.44.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,6,10.0.38.2,10.0.20.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,7,10.0.60.2,10.0.71.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,8,10.0.71.2,10.0.60.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,9,10.0.36.2,10.0.64.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,10,10.0.64.2,10.0.36.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,11,10.0.56.2,10.0.26.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,12,10.0.26.2,10.0.56.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,13,10.0.77.2,10.0.27.2,1477,1617,0,7.599296,6.042342,0.006754,0
2.000000,14,10.0.27.2,10.0.77.2,841,841,0,0.352608,6.009606,0.003641,0
2.000000,15,10.0.64.2,10.0.57.2,351,351,0,1.644832,6.118255,0.007692,0
2.000000,16,10.0.57.2,10.0.64.2,177,244,0,0.101632,6.013258,0.003763,0
2.000000,17,10.0.38.2,10.0.25.2,2457,2588,0,12.165760,6.075933,0.007202,0
2.000000,18,10.0.25.2,10.0.38.2,1340,1344,0,0.563136,6.011837,0.004053,0
2.000000,19,10.0.72.2,10.0.52.2,312,312,0,1.462368,6.048259,0.005896,0
2.000000,20,10.0.52.2,10.0.72.2,160,259,0,0.108384,6.003081,0.000850,0
2.000000,21,10.0.22.2,10.0.28.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,22,10.0.28.2,10.0.22.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,23,10.0.47.2,10.0.56.2,4142,4142,0,19.476192,6.037345,0.005296,0
2.000000,24,10.0.31.2,10.0.53.2,3129,3311,0,15.566624,6.070712,0.006949,0
2.000000,25,10.0.56.2,10.0.47.2,2076,2142,0,0.891520,6.004599,0.002090,0
2.000000,26,10.0.53.2,10.0.31.2,1740,1742,0,0.732608,6.005973,0.001157,0
2.000000,27,10.0.53.2,10.0.60.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,28,10.0.60.2,10.0.53.2,0,0,0,0.000000,0.000000,0.000000,0
2.000000,29,10.0.59.2,10.0.29.2,4416,4597,0,21.619520,6.033905,0.005326,0
2.000000,30,10.0.29.2,10.0.59.2,2308,2308,0,0.960832,6.012278,0.002268,0
2.000000,31,10.0.62.2,10.0.54.2,621,621,0,2.672096,4.084609,0.006704,0
2.000000,32,10.0.54.2,10.0.62.2,312,445,0,0.185120,4.078490,0.004655,0
2.000000,33,10.0.29.2,10.0.57.2,4461,4626,0,19.930976,6.077914,0.006484,0
2.000000,34,10.0.57.2,10.0.29.2,2335,2386,0,0.994432,6.003136,0.000210,0
2.000000,35,10.0.24.2,10.0.19.2,1689,1839,0,7.920864,4.110412,0.007169,0
2.000000,36,10.0.52.2,10.0.56.2,1689,1851,0,7.972576,4.101396,0.007535,0
2.000000,37,10.0.19.2,10.0.24.2,921,979,0,0.407264,4.003602,0.001079,0
2.000000,38,10.0.56.2,10.0.52.2,927,979,0,0.407264,4.002518,0.000913,0
2.000000,39,10.0.23.2,10.0.43.2,5431,5698,0,24.549792,6.033529,0.005157,0
2.000000,40,10.0.43.2,10.0.23.2,3303,3303,0,1.411104,6.003374,0.001037,0
2.000000,41,10.0.30.2,10.0.17.2,3024,3024,0,13.027424,4.041606,0.006719,0
2.000000,42,10.0.17.2,10.0.30.2,1513,1647,0,0.685152,4.004020,0.001274,0
2.000000,43,10.0.68.2,10.0.21.2,8241,8324,0,39.149056,6.045698,0.006781,0
2.000000,44,10.0.21.2,10.0.68.2,4244,4244,0,1.772288,6.004228,0.001331,0
2.000000,45,10.0.26.2,10.0.58.2,8849,8884,0,41.596448,6.059734,0.005788,0
2.000000,46,10.0.58.2,10.0.26.2,4469,4586,0,1.910976,6.013197,0.003300,0
2.000000,47,10.0.33.2,10.0.60.2,9067,9206,0,43.259392,6.063727,0.006388,0
2.000000,48,10.0.65.2,10.0.52.2,4215,4188,0,19.700352,6.033253,0.005796,0
2.000000,49,10.0.60.2,10.0.33.2,4857,4857,0,2.043808,6.004833,0.001247,0
2.000000,50,10.0.52.2,10.0.65.2,2185,2185,0,0.917024,6.004477,0.001673,0
2.000000,51,10.0.16.2,10.0.68.2,10228,10228,0,44.254848,6.045417,0.005671,0
2.000000,52,10.0.68.2,10.0.16.2,5133,5134,0,2.137504,6.003808,0.001587,0
2.000000,53,10.0.69.2,10.0.27.2,9565,9565,0,43.996224,6.059396,0.007039,0
2.000000,54,10.0.27.2,10.0.69.2,4919,4919,0,2.059648,6.017901,0.003226,0
2.000000,55,10.0.32.2,10.0.74.2,10227,10227,0,44.254464,6.083228,0.006194,0
2.000000,56,10.0.74.2,10.0.32.2,5289,5289,0,2.216064,6.017188,0.003567,0
2.000000,57,10.0.19.2,10.0.62.2,1862,1818,0,8.543328,6.038331,0.006930,0
2.000000,58,10.0.62.2,10.0.19.2,983,983,0,0.415552,6.002645,0.000084,0
2.000000,59,10.0.74.2,10.0.29.2,10229,10229,0,44.255296,6.083371,0.006434,0
2.000000,60,10.0.40.2,10.0.31.2,6419,6338,0,29.803136,6.053328,0.006978,0
2.000000,61,10.0.29.2,10.0.74.2,5116,5116,0,2.128352,6.003435,0.001071,0
2.000000,62,10.0.31.2,10.0.40.2,3419,3419,0,1.447680,6.007008,0.002654,0
2.000000,63,10.0.28.2,10.0.70.2,7784,7709,0,36.235456,6.060382,0.006021,0
2.000000,64,10.0.70.2,10.0.28.2,3990,3990,0,1.671776,6.004175,0.000743,0
2.000000,65,10.0.78.2,10.0.33.2,10229,10229,0,44.255296,6.065097,0.007135,0
2.000000,66,10.0.33.2,10.0.78.2,5370,5370,0,2.256480,6.003781,0.001684,0
2.000000,67,10.0.48.2,10.0.43.2,9989,9989,0,44.164032,6.046617,0.005574,0
2.000000,68,10.0.35.2,10.0.75.2,9729,9729,0,44.060160,6.085341,0.006711,0
2.000000,69,10.0.43.2,10.0.48.2,5161,5161,0,2.161792,6.003599,0.001357,0
2.000000,70,10.0.75.2,10.0.35.2,5062,5062,0,2.123872,6.018845,0.002618,0
